TransactionID,CustomerID,Timestamp,item_name,quantity
10292,93,2024-01-06 14:00,Cake Pastry,2
10292,93,2024-01-06 14:00,Tea Bags,1
10292,93,2024-01-06 14:00,Ready Dal,2
10293,75,2024-01-20 15:00,Pet Shampoo,1
10293,75,2024-01-20 15:00,Upma Mix,1
10293,75,2024-01-20 15:00,Yogurt Drink,2
10294,96,2024-01-21 15:00,Wallet,2
10294,96,2024-01-21 15:00,Beans,2
10294,96,2024-01-21 15:00,Flavoured Milk,2
10295,42,2024-01-10 17:00,Urad Dal,1
10295,42,2024-01-10 17:00,Calculator,3
10296,89,2024-01-25 15:00,Chocolate Cookies,3
10296,89,2024-01-25 15:00,Cloves,2
10296,89,2024-01-25 15:00,Grapes,2
10296,89,2024-01-25 15:00,Paneer,3
10296,89,2024-01-25 15:00,Banana,3
10296,89,2024-01-25 15:00,Diya Lamp,2
10297,27,2024-01-11 15:00,Pencil,2
10297,27,2024-01-11 15:00,Potato Chips,1
10298,1,2024-01-27 09:00,Green Tea,1
10298,1,2024-01-27 09:00,Buns,1
10298,1,2024-01-27 09:00,Ready Chole,2
10298,1,2024-01-27 09:00,Frozen Paratha,1
10298,1,2024-01-27 09:00,Bread,1
10298,1,2024-01-27 09:00,Tofu,2
10299,35,2024-01-27 08:00,Cardamom,1
10299,35,2024-01-27 08:00,Detergent Powder,3
10300,43,2024-01-02 10:00,Pressure Cooker,3
10300,43,2024-01-02 10:00,Pen,2
10300,43,2024-01-02 10:00,Coconut Oil,1
10300,43,2024-01-02 10:00,Onion,2
10300,43,2024-01-02 10:00,Pineapple,2
10301,19,2024-01-13 07:00,Spinach,3
10301,19,2024-01-13 07:00,Chana Dal,1
10301,19,2024-01-13 07:00,Honey,2
10302,78,2024-01-02 14:00,Stapler,1
10302,78,2024-01-02 14:00,Fruit Juice,3
10302,78,2024-01-02 14:00,Pet Treats,2
10303,29,2024-01-01 19:00,Face Wash,3
10303,29,2024-01-01 19:00,Plastic Wrap,1
10303,29,2024-01-01 19:00,T-Shirt,1
10303,29,2024-01-01 19:00,Body Lotion,2
10304,57,2024-01-04 09:00,Paneer Cubes,1
10304,57,2024-01-04 09:00,Detergent Liquid,3
10304,57,2024-01-04 09:00,Garam Masala,2
10304,57,2024-01-04 09:00,Jaggery,1
10304,57,2024-01-04 09:00,Soft Toy,2
10305,96,2024-01-18 17:00,Red Chilli Powder,3
10305,96,2024-01-18 17:00,Shaving Cream,2
10305,96,2024-01-18 17:00,Hide & Seek Biscuits,1
10305,96,2024-01-18 17:00,Ladies Finger,2
10305,96,2024-01-18 17:00,Diya Lamp,3
10306,3,2024-01-31 08:00,Cup Noodles,2
10306,3,2024-01-31 08:00,Fennel Seeds,3
10306,3,2024-01-31 08:00,Ready Paneer Curry,2
10306,3,2024-01-31 08:00,Cornflakes,3
10306,3,2024-01-31 08:00,Masoor Dal,1
10306,3,2024-01-31 08:00,Extension Cord,3
10307,99,2024-01-28 14:00,Peanut Butter Crunchy,3
10307,99,2024-01-28 14:00,Chicken,3
10308,70,2024-01-30 12:00,Bourbon Biscuits,2
10308,70,2024-01-30 12:00,Popcorn Kernels,2
10308,70,2024-01-30 12:00,Wall Clock,1
10309,71,2024-01-17 08:00,Power Strip,3
10309,71,2024-01-17 08:00,Sunflower Oil,2
10309,71,2024-01-17 08:00,Moong Dal,3
10309,71,2024-01-17 08:00,Hand Sanitizer,1
10309,71,2024-01-17 08:00,Oreo Biscuits,1
10310,39,2024-01-24 20:00,Cap,2
10310,39,2024-01-24 20:00,Cloves,1
10310,39,2024-01-24 20:00,Oreo Biscuits,3
10311,58,2024-01-24 12:00,Turmeric Powder,3
10311,58,2024-01-24 12:00,Mustard Seeds,1
10311,58,2024-01-24 12:00,Toor Dal,3
10311,58,2024-01-24 12:00,Cauliflower,1
10311,58,2024-01-24 12:00,Tea Powder,2
10312,53,2024-01-11 10:00,Poha,3
10312,53,2024-01-11 10:00,Mango,1
10312,53,2024-01-11 10:00,Peanut Butter Crunchy,3
10313,75,2024-01-17 10:00,Milk Bikis Biscuits,2
10313,75,2024-01-17 10:00,Paneer,1
10313,75,2024-01-17 10:00,Tissue Paper,1
10313,75,2024-01-17 10:00,Pen,1
10313,75,2024-01-17 10:00,Hand Sanitizer,1
10314,61,2024-01-21 19:00,Garam Masala,1
10314,61,2024-01-21 19:00,Ladies Finger,1
10314,61,2024-01-21 19:00,Idli Batter,1
10314,61,2024-01-21 19:00,Paper Clips,1
10314,61,2024-01-21 19:00,Cake Pastry,1
10314,61,2024-01-21 19:00,Shaving Cream,2
10315,39,2024-01-17 08:00,Roasted Peanuts,3
10315,39,2024-01-17 08:00,Ragi Flour,3
10315,39,2024-01-17 08:00,Steel Plate,3
10315,39,2024-01-17 08:00,Pain Relief Spray,1
10316,44,2024-01-29 18:00,Roasted Peanuts,1
10316,44,2024-01-29 18:00,Eraser,2
10317,49,2024-01-12 10:00,Ready Dal,1
10317,49,2024-01-12 10:00,Onion,3
10317,49,2024-01-12 10:00,Orange,1
10317,49,2024-01-12 10:00,Pongal Mix,1
10317,49,2024-01-12 10:00,Cardamom,1
10318,65,2024-01-22 12:00,Popcorn Kernels,1
10318,65,2024-01-22 12:00,Buns,3
10319,81,2024-01-13 18:00,USB Cable,1
10319,81,2024-01-13 18:00,Green Tea,2
10319,81,2024-01-13 18:00,Butter,3
10320,24,2024-01-09 08:00,Aluminium Foil,3
10320,24,2024-01-09 08:00,Ice Cream Cup,2
10320,24,2024-01-09 08:00,Pasta,2
10320,24,2024-01-09 08:00,Tomato,3
10321,18,2024-01-16 08:00,Pet Feeding Bowl,2
10321,18,2024-01-16 08:00,Papaya,1
10321,18,2024-01-16 08:00,Apple,3
10321,18,2024-01-16 08:00,Beans,3
10321,18,2024-01-16 08:00,Milk,2
10322,81,2024-01-18 17:00,Sharpener,1
10322,81,2024-01-18 17:00,Donut,1
10322,81,2024-01-18 17:00,Cabbage,2
10322,81,2024-01-18 17:00,Murukku,1
10322,81,2024-01-18 17:00,Toothbrush,2
10322,81,2024-01-18 17:00,Pet Feeding Bowl,3
10323,35,2024-01-06 15:00,Curd,2
10323,35,2024-01-06 15:00,Tissue Paper,3
10323,35,2024-01-06 15:00,Nachos,1
10323,35,2024-01-06 15:00,Marker,2
10323,35,2024-01-06 15:00,Cooking Spoon Set,3
10324,25,2024-01-31 20:00,Cardamom,1
10324,25,2024-01-31 20:00,Milk Chocolate Spread,3
10324,25,2024-01-31 20:00,Red Chilli Powder,2
10324,25,2024-01-31 20:00,Carrot,2
10324,25,2024-01-31 20:00,Pressure Cooker,3
10325,18,2024-01-09 10:00,Bread,3
10325,18,2024-01-09 10:00,Detergent Liquid,1
10325,18,2024-01-09 10:00,Cake Pastry,1
10326,6,2024-01-11 13:00,Mixture,1
10326,6,2024-01-11 13:00,Red Chilli Powder,1
10326,6,2024-01-11 13:00,Hide & Seek Biscuits,2
10326,6,2024-01-11 13:00,Potato Chips,1
10326,6,2024-01-11 13:00,Urad Dal,3
10327,29,2024-01-17 21:00,Dosa Batter,2
10327,29,2024-01-17 21:00,Cat Food,3
10327,29,2024-01-17 21:00,Salt,1
10327,29,2024-01-17 21:00,Body Lotion,1
10327,29,2024-01-17 21:00,Cauliflower,3
10328,92,2024-01-16 19:00,Cauliflower,3
10328,92,2024-01-16 19:00,LED Bulb,1
10328,92,2024-01-16 19:00,Ice Cream Cup,3
10328,92,2024-01-16 19:00,Mango,2
10328,92,2024-01-16 19:00,Body Soap,3
10329,68,2024-01-29 15:00,Batteries AA,1
10329,68,2024-01-29 15:00,Face Mask,2
10330,69,2024-01-16 18:00,50-50 Biscuits,3
10330,69,2024-01-16 18:00,Murukku,1
10330,69,2024-01-16 18:00,Yogurt Drink,2
10330,69,2024-01-16 18:00,Pen,1
10330,69,2024-01-16 18:00,Guava,2
10330,69,2024-01-16 18:00,Stapler,1
10331,24,2024-01-04 19:00,First Aid Kit,2
10331,24,2024-01-04 19:00,Frozen Veg Cutlets,3
10331,24,2024-01-04 19:00,Pet Treats,3
10331,24,2024-01-04 19:00,Shaving Cream,1
10332,27,2024-01-18 13:00,Frozen Paratha,1
10332,27,2024-01-18 13:00,Pineapple,2
10332,27,2024-01-18 13:00,Hide & Seek Biscuits,2
10332,27,2024-01-18 13:00,Pencil,1
10332,27,2024-01-18 13:00,Pasta,1
10333,7,2024-01-23 13:00,Pooja Oil,1
10333,7,2024-01-23 13:00,Pencil,1
10333,7,2024-01-23 13:00,Orange,2
10333,7,2024-01-23 13:00,Good Day Biscuits,2
10333,7,2024-01-23 13:00,Mango,1
10333,7,2024-01-23 13:00,Toor Dal,1
10334,83,2024-01-02 10:00,Milk Chocolate Spread,1
10334,83,2024-01-02 10:00,Coffee Powder,3
10334,83,2024-01-02 10:00,Soya Chunks,2
10335,59,2024-01-14 08:00,Oats,1
10335,59,2024-01-14 08:00,Fish,2
10336,46,2024-01-18 17:00,Dosa Batter,3
10336,46,2024-01-18 17:00,Wallet,1
10336,46,2024-01-18 17:00,Instant Coffee,3
10336,46,2024-01-18 17:00,Pasta,1
10337,13,2024-01-18 18:00,Notebook Diary,1
10337,13,2024-01-18 18:00,Toor Dal,2
10338,12,2024-01-22 19:00,Eraser,1
10338,12,2024-01-22 19:00,Milk Bikis Biscuits,2
10338,12,2024-01-22 19:00,Body Lotion,2
10338,12,2024-01-22 19:00,Pet Feeding Bowl,1
10339,93,2024-01-27 17:00,Ragi Flour,1
10339,93,2024-01-27 17:00,Grapes,3
10339,93,2024-01-27 17:00,Dog Food,3
10339,93,2024-01-27 17:00,Body Lotion,2
10339,93,2024-01-27 17:00,Masoor Dal,1
10340,35,2024-01-10 10:00,LED Bulb,3
10340,35,2024-01-10 10:00,Remote Car,2
10340,35,2024-01-10 10:00,Nachos,1
10340,35,2024-01-10 10:00,Shampoo,2
10340,35,2024-01-10 10:00,Basmati Rice,1
10341,86,2024-01-02 18:00,Coriander Powder,2
10341,86,2024-01-02 18:00,Frozen Paratha,2
10341,86,2024-01-02 18:00,Shampoo,2
10341,86,2024-01-02 18:00,Oats,1
10341,86,2024-01-02 18:00,Detergent Powder,3
10342,9,2024-01-05 19:00,Flavoured Milk,2
10342,9,2024-01-05 19:00,Dog Food,1
10343,37,2024-01-02 07:00,Mixture,3
10343,37,2024-01-02 07:00,Conditioner,1
10343,37,2024-01-02 07:00,Pencil,3
10344,89,2024-01-14 13:00,Coconut Oil,2
10344,89,2024-01-14 13:00,Pineapple,1
10344,89,2024-01-14 13:00,T-Shirt,3
10345,1,2024-01-19 07:00,Masoor Dal,2
10345,1,2024-01-19 07:00,Pineapple,1
10345,1,2024-01-19 07:00,Cornflakes,3
10345,1,2024-01-19 07:00,Batteries AA,3
10345,1,2024-01-19 07:00,Cabbage,2
10345,1,2024-01-19 07:00,Namkeen Mix,2
10346,29,2024-01-30 14:00,Cornflakes,2
10346,29,2024-01-30 14:00,Pet Shampoo,2
10346,29,2024-01-30 14:00,Popcorn Kernels,2
10347,90,2024-01-23 14:00,50-50 Biscuits,2
10347,90,2024-01-23 14:00,Frozen Veg Cutlets,3
10347,90,2024-01-23 14:00,Plastic Storage Box,3
10347,90,2024-01-23 14:00,Mom's Magic Biscuits,1
10348,42,2024-01-05 08:00,Cooking Spoon Set,1
10348,42,2024-01-05 08:00,Spinach,1
10348,42,2024-01-05 08:00,Basmati Rice,3
10348,42,2024-01-05 08:00,Milk,3
10348,42,2024-01-05 08:00,Papaya,1
10349,56,2024-01-28 10:00,Energy Drink,1
10349,56,2024-01-28 10:00,Carrot,3
10349,56,2024-01-28 10:00,Pet Shampoo,1
10349,56,2024-01-28 10:00,Coffee Powder,1
10350,56,2024-01-01 10:00,Hand Wash,2
10350,56,2024-01-01 10:00,Diya Lamp,2
10350,56,2024-01-01 10:00,Milk Chocolate Spread,2
10351,9,2024-01-15 14:00,Pepper Powder,2
10351,9,2024-01-15 14:00,Mutton,1
10351,9,2024-01-15 14:00,Cauliflower,3
10351,9,2024-01-15 14:00,Cat Food,3
10351,9,2024-01-15 14:00,Tissue Paper,1
10351,9,2024-01-15 14:00,Honey,2
10352,100,2024-01-28 21:00,Basmati Rice,3
10352,100,2024-01-28 21:00,Batteries AA,1
10353,64,2024-01-12 13:00,Pineapple,1
10353,64,2024-01-12 13:00,Plastic Storage Box,1
10354,14,2024-01-27 14:00,Cooking Oil,1
10354,14,2024-01-27 14:00,Chana Dal,3
10354,14,2024-01-27 14:00,Flavoured Milk,3
10354,14,2024-01-27 14:00,Dish Wash Liquid,1
10354,14,2024-01-27 14:00,T-Shirt,2
10355,69,2024-01-06 12:00,Conditioner,3
10355,69,2024-01-06 12:00,Roasted Peanuts,3
10355,69,2024-01-06 12:00,Pooja Oil,1
10355,69,2024-01-06 12:00,Coffee Powder,1
10355,69,2024-01-06 12:00,Pressure Cooker,2
10356,67,2024-01-24 10:00,Chikki,2
10356,67,2024-01-24 10:00,Little Hearts Biscuits,1
10356,67,2024-01-24 10:00,Onion,2
10356,67,2024-01-24 10:00,Shampoo,1
10356,67,2024-01-24 10:00,Toothpaste,2
10357,48,2024-01-20 20:00,Milk Chocolate Spread,1
10357,48,2024-01-20 20:00,Cardamom,3
10357,48,2024-01-20 20:00,Power Strip,2
10357,48,2024-01-20 20:00,Chana Dal,2
10358,34,2024-01-10 17:00,Spinach,3
10358,34,2024-01-10 17:00,Apple,1
10358,34,2024-01-10 17:00,Tofu,2
10358,34,2024-01-10 17:00,Chocolate Cookies,1
10358,34,2024-01-10 17:00,Instant Oats,1
10358,34,2024-01-10 17:00,Coconut Oil,3
10359,9,2024-01-04 09:00,Bourbon Biscuits,3
10359,9,2024-01-04 09:00,Ready Paneer Curry,1
10359,9,2024-01-04 09:00,Tomato,2
10359,9,2024-01-04 09:00,Plastic Wrap,2
10359,9,2024-01-04 09:00,Little Hearts Biscuits,2
10359,9,2024-01-04 09:00,Curd,3
10360,96,2024-01-06 21:00,Idli Batter,3
10360,96,2024-01-06 21:00,Cat Food,3
10360,96,2024-01-06 21:00,Cricket Ball,2
10360,96,2024-01-06 21:00,Tomato,1
10361,22,2024-01-16 07:00,Wall Clock,2
10361,22,2024-01-16 07:00,Donut,1
10361,22,2024-01-16 07:00,Masoor Dal,1
10362,37,2024-01-14 14:00,Sharpener,2
10362,37,2024-01-14 14:00,Green Tea,3
10363,21,2024-01-29 12:00,Pasta Sauce,1
10363,21,2024-01-29 12:00,Jowar Flour,2
10364,26,2024-01-25 13:00,Popcorn Kernels,1
10364,26,2024-01-25 13:00,Cat Food,2
10364,26,2024-01-25 13:00,Frozen Veg Cutlets,1
10364,26,2024-01-25 13:00,Mobile Cover,2
10364,26,2024-01-25 13:00,Raincoat,3
10365,54,2024-01-05 17:00,Cricket Ball,1
10365,54,2024-01-05 17:00,Hair Oil,3
10366,96,2024-01-04 21:00,Backpack,3
10366,96,2024-01-04 21:00,USB Cable,1
10366,96,2024-01-04 21:00,Pasta Sauce,2
10367,6,2024-01-26 13:00,First Aid Kit,1
10367,6,2024-01-26 13:00,Marker,1
10367,6,2024-01-26 13:00,Shampoo,3
10368,69,2024-01-26 14:00,Roasted Peanuts,2
10368,69,2024-01-26 14:00,Brown Bread,3
10368,69,2024-01-26 14:00,Eggs,2
10368,69,2024-01-26 14:00,Cloves,3
10369,37,2024-01-02 08:00,Murukku,2
10369,37,2024-01-02 08:00,Ready Paneer Curry,3
10369,37,2024-01-02 08:00,Cap,1
10370,6,2024-01-21 07:00,Chana Dal,2
10370,6,2024-01-21 07:00,Eraser,2
10370,6,2024-01-21 07:00,Ladies Finger,1
10370,6,2024-01-21 07:00,Apple,3
10370,6,2024-01-21 07:00,Little Hearts Biscuits,3
10370,6,2024-01-21 07:00,Wheat Flour,2
10371,96,2024-01-14 19:00,Cooking Spoon Set,2
10371,96,2024-01-14 19:00,Eraser,1
10371,96,2024-01-14 19:00,Jowar Flour,1
10371,96,2024-01-14 19:00,Cardamom,2
10371,96,2024-01-14 19:00,Cold Coffee,3
10372,30,2024-01-02 17:00,Chocolate Bar,3
10372,30,2024-01-02 17:00,Ladies Finger,2
10372,30,2024-01-02 17:00,Hair Oil,3
10372,30,2024-01-02 17:00,Pet Shampoo,1
10372,30,2024-01-02 17:00,Notebook Diary,3
10373,51,2024-01-28 15:00,Guava,2
10373,51,2024-01-28 15:00,Idli Batter,3
10374,79,2024-01-02 19:00,Pepper Powder,2
10374,79,2024-01-02 19:00,Butter,3
10375,8,2024-01-10 09:00,Face Mask,2
10375,8,2024-01-10 09:00,Curd,3
10375,8,2024-01-10 09:00,Cake Slice,3
10375,8,2024-01-10 09:00,Floor Cleaner,3
10375,8,2024-01-10 09:00,LED Bulb,3
10375,8,2024-01-10 09:00,Calculator,3
10376,63,2024-01-28 15:00,Donut,2
10376,63,2024-01-28 15:00,Face Mask,3
10376,63,2024-01-28 15:00,Masoor Dal,2
10376,63,2024-01-28 15:00,Batteries AA,1
10376,63,2024-01-28 15:00,Detergent Powder,3
10376,63,2024-01-28 15:00,Frozen Veg Cutlets,2
10377,77,2024-01-26 14:00,Chicken,2
10377,77,2024-01-26 14:00,Roasted Chickpeas,2
10377,77,2024-01-26 14:00,Ladies Finger,3
10378,95,2024-01-24 18:00,Soft Drink,2
10378,95,2024-01-24 18:00,Hide & Seek Biscuits,2
10379,5,2024-01-13 18:00,Jaggery,2
10379,5,2024-01-13 18:00,Chana Dal,1
10379,5,2024-01-13 18:00,Cooking Spoon Set,1
10380,1,2024-01-06 21:00,Turmeric Powder,1
10380,1,2024-01-06 21:00,Dosa Batter,2
10380,1,2024-01-06 21:00,Pasta,1
10380,1,2024-01-06 21:00,Calculator,3
10381,53,2024-01-11 10:00,Energy Drink,3
10381,53,2024-01-11 10:00,Donut,2
10381,53,2024-01-11 10:00,Onion,1
10381,53,2024-01-11 10:00,Calculator,1
10381,53,2024-01-11 10:00,Pen,3
10382,29,2024-01-31 17:00,Frozen Veg Cutlets,2
10382,29,2024-01-31 17:00,Garam Masala,1
10382,29,2024-01-31 17:00,Shaving Cream,2
10382,29,2024-01-31 17:00,Conditioner,2
10382,29,2024-01-31 17:00,Fennel Seeds,2
10382,29,2024-01-31 17:00,Cat Food,1
10383,94,2024-01-16 13:00,Buns,1
10383,94,2024-01-16 13:00,Glue Stick,3
10384,81,2024-01-11 07:00,Pen,1
10384,81,2024-01-11 07:00,Red Chilli Powder,3
10384,81,2024-01-11 07:00,Pet Shampoo,1
10384,81,2024-01-11 07:00,Cricket Ball,1
10385,98,2024-01-22 14:00,Tofu,3
10385,98,2024-01-22 14:00,Notebook,1
10385,98,2024-01-22 14:00,Pasta Sauce,1
10385,98,2024-01-22 14:00,Sharpener,2
10385,98,2024-01-22 14:00,Potato Chips,2
10385,98,2024-01-22 14:00,Calculator,3
10386,53,2024-01-28 14:00,Donut,3
10386,53,2024-01-28 14:00,Chocolate Bar,3
10386,53,2024-01-28 14:00,Raincoat,1
10386,53,2024-01-28 14:00,Carrot,1
10386,53,2024-01-28 14:00,Bourbon Biscuits,2
10387,25,2024-01-02 13:00,Ragi Flour,3
10387,25,2024-01-02 13:00,Honey,1
10388,44,2024-01-08 12:00,Wall Clock,1
10388,44,2024-01-08 12:00,Cat Food,3
10388,44,2024-01-08 12:00,Papaya,3
10388,44,2024-01-08 12:00,Jowar Flour,3
10388,44,2024-01-08 12:00,Chocolate Cookies,2
10388,44,2024-01-08 12:00,Mixture,2
10389,81,2024-01-14 20:00,Ready Rice,1
10389,81,2024-01-14 20:00,Ready Paneer Curry,1
10389,81,2024-01-14 20:00,Sunglasses,3
10389,81,2024-01-14 20:00,Tea Bags,1
10389,81,2024-01-14 20:00,Aluminium Foil,1
10390,31,2024-01-02 13:00,Curd,1
10390,31,2024-01-02 13:00,Orange,3
10390,31,2024-01-02 13:00,Chana Dal,3
10390,31,2024-01-02 13:00,Paper Clips,3
10391,76,2024-01-05 10:00,Ghee,1
10391,76,2024-01-05 10:00,Cold Coffee,2
10391,76,2024-01-05 10:00,Batteries AA,2
10391,76,2024-01-05 10:00,Mustard Seeds,2
10391,76,2024-01-05 10:00,Cheese,3
10391,76,2024-01-05 10:00,Mutton,3
10392,91,2024-01-25 15:00,Grapes,2
10392,91,2024-01-25 15:00,LED Bulb,3
10392,91,2024-01-25 15:00,Raincoat,3
10392,91,2024-01-25 15:00,Glue Stick,1
10392,91,2024-01-25 15:00,USB Cable,3
10393,95,2024-01-16 14:00,Cat Food,1
10393,95,2024-01-16 14:00,Pooja Oil,1
10393,95,2024-01-16 14:00,Extension Cord,1
10394,71,2024-01-26 12:00,Hair Oil,3
10394,71,2024-01-26 12:00,Basmati Rice,3
10394,71,2024-01-26 12:00,Peanut Butter,3
10395,41,2024-01-03 18:00,Buns,1
10395,41,2024-01-03 18:00,Milk,3
10395,41,2024-01-03 18:00,Cooking Spoon Set,1
10395,41,2024-01-03 18:00,Kids Puzzle,2
10396,60,2024-01-09 17:00,Chocolate Bar,2
10396,60,2024-01-09 17:00,Umbrella,1
10396,60,2024-01-09 17:00,Paper Clips,2
10397,66,2024-01-25 07:00,Upma Mix,2
10397,66,2024-01-25 07:00,Flavoured Milk,1
10397,66,2024-01-25 07:00,Tea Bags,2
10398,8,2024-01-29 09:00,Corn Puffs,1
10398,8,2024-01-29 09:00,Milk Bikis Biscuits,1
10399,99,2024-01-30 20:00,Pineapple,3
10399,99,2024-01-30 20:00,Ice Cream Cup,2
10399,99,2024-01-30 20:00,Face Mask,3
10399,99,2024-01-30 20:00,Plastic Wrap,3
10399,99,2024-01-30 20:00,Salt,3
10400,87,2024-01-13 14:00,Urad Dal,1
10400,87,2024-01-13 14:00,Pineapple,3
10400,87,2024-01-13 14:00,Tea Powder,1
10401,1,2024-01-20 21:00,Oreo Biscuits,3
10401,1,2024-01-20 21:00,Sharpener,2
10401,1,2024-01-20 21:00,Chikki,3
10401,1,2024-01-20 21:00,Donut,2
10402,72,2024-01-04 10:00,Wall Clock,2
10402,72,2024-01-04 10:00,Plastic Storage Box,3
10403,26,2024-01-01 07:00,Oreo Biscuits,1
10403,26,2024-01-01 07:00,Murukku,1
10403,26,2024-01-01 07:00,First Aid Kit,2
10403,26,2024-01-01 07:00,Fruit Juice,1
10403,26,2024-01-01 07:00,Chikki,1
10403,26,2024-01-01 07:00,Umbrella,1
10404,9,2024-01-26 13:00,Remote Car,3
10404,9,2024-01-26 13:00,Pencil,1
10404,9,2024-01-26 13:00,Cumin Seeds,1
10404,9,2024-01-26 13:00,Namkeen Mix,1
10404,9,2024-01-26 13:00,Protein Bars,3
10405,71,2024-01-09 13:00,Cornflakes,1
10405,71,2024-01-09 13:00,Roasted Chickpeas,3
10406,43,2024-01-29 12:00,Mutton,2
10406,43,2024-01-29 12:00,Idli Batter,3
10406,43,2024-01-29 12:00,Dosa Batter,3
10407,75,2024-01-25 21:00,Power Strip,3
10407,75,2024-01-25 21:00,Potato,1
10407,75,2024-01-25 21:00,Rusk,3
10408,87,2024-01-22 08:00,Marie Gold Biscuits,1
10408,87,2024-01-22 08:00,Tomato,3
10409,27,2024-01-12 08:00,Rusk,2
10409,27,2024-01-12 08:00,Namkeen Mix,2
10409,27,2024-01-12 08:00,Curd,3
10409,27,2024-01-12 08:00,Conditioner,3
10410,48,2024-01-23 15:00,Floor Cleaner,2
10410,48,2024-01-23 15:00,Brown Bread,1
10410,48,2024-01-23 15:00,Hair Oil,3
10411,69,2024-01-20 12:00,Banana,3
10411,69,2024-01-20 12:00,Paneer Cubes,1
10412,85,2024-01-20 13:00,Ready Paneer Curry,1
10412,85,2024-01-20 13:00,Shampoo,1
10412,85,2024-01-20 13:00,Conditioner,1
10412,85,2024-01-20 13:00,T-Shirt,3
10412,85,2024-01-20 13:00,Extension Cord,3
10412,85,2024-01-20 13:00,Pomegranate,2
10413,46,2024-01-05 19:00,Incense Sticks,2
10413,46,2024-01-05 19:00,Peanut Butter Crunchy,2
10413,46,2024-01-05 19:00,Cabbage,1
10413,46,2024-01-05 19:00,50-50 Biscuits,2
10413,46,2024-01-05 19:00,Coffee Powder,2
10413,46,2024-01-05 19:00,Nachos,3
10414,55,2024-01-26 19:00,Instant Coffee,2
10414,55,2024-01-26 19:00,Caramel Syrup,2
10414,55,2024-01-26 19:00,Apple,3
10415,94,2024-01-11 12:00,Backpack,2
10415,94,2024-01-11 12:00,Coriander Powder,2
10415,94,2024-01-11 12:00,Orange,3
10415,94,2024-01-11 12:00,Tissue Paper,1
10415,94,2024-01-11 12:00,Little Hearts Biscuits,3
10416,89,2024-01-09 19:00,Ice Cream Family Pack,1
10416,89,2024-01-09 19:00,Peanut Butter Crunchy,1
10416,89,2024-01-09 19:00,Groundnut Oil,1
10416,89,2024-01-09 19:00,Frozen Veg Cutlets,3
10417,63,2024-01-23 15:00,Chicken,2
10417,63,2024-01-23 15:00,Detergent Liquid,3
10417,63,2024-01-23 15:00,Eggs,2
10418,79,2024-01-20 17:00,Batteries AA,3
10418,79,2024-01-20 17:00,Cabbage,3
10418,79,2024-01-20 17:00,Salt,3
10419,2,2024-01-23 13:00,Soft Toy,2
10419,2,2024-01-23 13:00,Moong Dal,1
10419,2,2024-01-23 13:00,Aluminium Foil,1
10419,2,2024-01-23 13:00,Cake Slice,2
10420,15,2024-01-11 19:00,Turmeric Powder,1
10420,15,2024-01-11 19:00,Energy Drink,2
10420,15,2024-01-11 19:00,Cornflakes,3
10420,15,2024-01-11 19:00,Toothbrush,3
10421,96,2024-01-05 20:00,Calculator,2
10421,96,2024-01-05 20:00,Power Strip,2
10421,96,2024-01-05 20:00,Hair Oil,2
10421,96,2024-01-05 20:00,Sunglasses,3
10422,35,2024-01-23 12:00,Cooking Oil,2
10422,35,2024-01-23 12:00,Frozen Veg Cutlets,1
10422,35,2024-01-23 12:00,Dog Food,3
10422,35,2024-01-23 12:00,Ice Cream Family Pack,1
10422,35,2024-01-23 12:00,Aluminium Foil,2
10422,35,2024-01-23 12:00,Potato Chips,3
10423,50,2024-01-04 19:00,Frozen Paratha,1
10423,50,2024-01-04 19:00,Paneer Cubes,2
10423,50,2024-01-04 19:00,Sunglasses,3
10424,20,2024-01-20 12:00,Potato,1
10424,20,2024-01-20 12:00,Pen,1
10424,20,2024-01-20 12:00,Ladies Finger,2
10425,84,2024-01-11 13:00,First Aid Kit,1
10425,84,2024-01-11 13:00,Hand Wash,2
10425,84,2024-01-11 13:00,Calculator,1
10425,84,2024-01-11 13:00,Popcorn Kernels,2
10426,2,2024-01-12 14:00,Conditioner,2
10426,2,2024-01-12 14:00,Hide & Seek Biscuits,1
10426,2,2024-01-12 14:00,Moong Dal,1
10426,2,2024-01-12 14:00,Thermometer,2
10426,2,2024-01-12 14:00,Sunglasses,1
10426,2,2024-01-12 14:00,Beans,1
10427,5,2024-01-25 21:00,Urad Dal,2
10427,5,2024-01-25 21:00,Tissue Paper,2
10428,98,2024-01-12 20:00,Brinjal,1
10428,98,2024-01-12 20:00,Paper Clips,2
10428,98,2024-01-12 20:00,Mobile Cover,1
10429,29,2024-01-09 20:00,Spinach,3
10429,29,2024-01-09 20:00,Tea Bags,3
10429,29,2024-01-09 20:00,Chana Dal,1
10429,29,2024-01-09 20:00,Pooja Oil,1
10430,34,2024-01-12 17:00,Cornflakes,2
10430,34,2024-01-12 17:00,Pen,2
10430,34,2024-01-12 17:00,Beans,3
10430,34,2024-01-12 17:00,Mutton,3
10430,34,2024-01-12 17:00,Salt,2
10431,31,2024-01-28 13:00,Mustard Seeds,3
10431,31,2024-01-28 13:00,Chikki,1
10431,31,2024-01-28 13:00,Potato Chips,2
10431,31,2024-01-28 13:00,Incense Sticks,2
10431,31,2024-01-28 13:00,Brown Bread,2
10431,31,2024-01-28 13:00,Frozen Paratha,2
10432,52,2024-01-28 10:00,Coconut Oil,1
